Time,Flux_18_18,Flux_18_19,Flux_18_20,Flux_18_21,Flux_18_22,Flux_19_18,Flux_19_19,Flux_19_20,Flux_19_21,Flux_19_22,Flux_20_18,Flux_20_19,Flux_20_20,Flux_20_21,Flux_20_22,Flux_21_18,Flux_21_19,Flux_21_20,Flux_21_21,Flux_21_22,Flux_22_18,Flux_22_19,Flux_22_20,Flux_22_21,Flux_22_22
2307.3607721261988,0.0015293255087200364,0.0009311202796928285,0.0005274955842848742,0.001585493151187084,-0.0015064255091896267,0.002998351589054829,-0.0016427532512661852,-0.0004448109567328773,0.0011996084127916529,-6.399827978484374e-05,-0.0016770651197328401,-0.004679566160222581,-0.004876649046302722,-0.005071551061568036,-0.0022541666519384496,-0.003982636312978585,-0.010195277575140632,-0.013330598959476206,-0.00984556526635974,-0.003117306962108768,-0.006254987395573092,-0.013278824289429253,-0.014857915943045943,-0.01042597784394042,-0.0016573441463351157
2307.367716574997,-0.0006287694204406974,0.0024407174285758257,0.0009375339675607094,0.0005786580422778576,0.0023796381027069297,0.0007458973660683654,-0.0004184911417906001,0.00022489077365475674,-0.0012643542554942322,-0.00037763932874415596,-0.0004167704646849818,-0.004083629623357052,-0.005904054049551494,-0.0030845211999724065,-0.0017633384800486152,-0.006050296062519098,-0.008079350517501124,-0.012186397295827545,-0.011367945488409692,-0.0021086556177971616,-0.0037981650879921197,-0.010358208866362194,-0.012959645042076393,-0.008619353374822808,-0.007831166549382984
2307.374661023562,0.00168771293899099,-5.551325993397678e-05,-0.00020592411589587549,0.0004988004873675844,-0.00022492848204534732,0.0012849346324609184,-0.0004314752560955343,-0.0002492243705599223,0.0017204528296713428,-0.0009018579265773208,-0.0024224901018634754,-0.0026475215385116796,-0.004993153575016229,-0.0025843318456042486,-0.0007792678473998449,-0.0035790049413989555,-0.009048041602015,-0.012689384010698523,-0.009463021885325301,-0.0017350080967978299,-0.0030965468880487235,-0.009317040156958282,-0.012878092553939617,-0.008833362827527003,-0.0045209689890492455
2307.3816054723593,0.0003337937865563745,0.00034926770873239255,0.000515172938076282,0.0011200647599281244,0.0013868262853973246,0.0021417249400103033,0.0008131375884780218,0.0006476932402179197,0.0021760209407556685,0.002410959049193445,-0.002767468504215581,-0.0032557560768694677,-0.006732302522035105,-0.003234055393575852,-0.00038846904099076873,-0.0038035228380349645,-0.007959855823794798,-0.013050628563649344,-0.009949982188517975,-0.004515257153796193,-0.006749620337278911,-0.009463713791698006,-0.01219196135144764,-0.010708400456379469,-0.0027731022539293493
2307.3885499211565,-0.0003812689702400174,0.000738687663575357,-0.0009780763349610255,0.000383546054745193,0.002434204625107267,0.0001466215738963189,0.001563597928171248,-0.0011737385521140078,-0.0005214776036114588,-0.00030818743725224973,-0.003272406072160519,-0.0040261334193887055,-0.004893800183131486,-0.003380497026980095,4.1251173526768437e-05,-0.00239476509974397,-0.00789466049655449,-0.011582996782927873,-0.0067643494413389404,-0.0013539654440562487,-0.0038726697600828947,-0.009799843196980618,-0.012904567334889165,-0.010335231274483159,-0.0022288186186184555
2307.3954943699546,0.0018080576882497784,-0.0006456684276223423,-0.0010430305007602773,0.0011075941397524491,0.0013141534055230303,-0.0027404228415001397,0.0007935515843794233,0.0008106698375905524,-0.0020212486499934512,-0.0005018348730979338,-0.003433379944573045,-0.003126538304278434,-0.004899939755474453,0.0003435875222789764,-0.0019278656252471604,-0.0036720648775549897,-0.006888065597483201,-0.010696335582551703,-0.007342890519269535,-0.00047954922777876385,-0.007001194958323256,-0.008519221206017065,-0.012050500389050797,-0.008319798541177231,-0.008366877604620238
2307.4024388187527,0.003155262685411761,-0.0015138860472642991,-0.0001195329876063321,0.0007007967927240843,-0.0010165083657498186,0.0026760004470927773,-3.3723905241964114e-05,-5.146356763240101e-05,-0.00031732681292762077,0.00016838814027453353,-0.004387711997005203,-0.005662273158449277,-0.004306017220106845,2.5373921995308635e-05,-0.0010952382727540955,-0.0038602860506311287,-0.006786212542976622,-0.01096660843888897,-0.008978338395479957,-0.0028264108265378396,-0.005330762963569463,-0.008838446092844158,-0.010864958168152737,-0.008846406962406878,-0.002692953897064365
2307.4093832677836,0.0003763269677803799,0.0002603047272969456,0.00024552491468648454,-0.001172712315710131,-0.0016062063940691373,-0.0019340576324275022,-0.00042535896477095825,-0.00012164111009970585,-0.0006207276322688915,0.0020152783534903296,-0.0015319189736342775,-0.0030167971533154314,-0.0023669200631001863,-0.00036696535166738653,2.33604409274335e-05,-0.0018018633882580515,-0.005757334491129577,-0.009687472451121407,-0.008977318081323071,-0.0027035789800342047,-0.0019151155381153806,-0.005698781369825424,-0.009236907755800331,-0.007838382566151575,-0.0057327189217688534
2307.416327716581,-0.0006193432097048313,-0.001632075480985021,-0.0013964994244147467,-0.000447174666195968,0.000232290741283947,-9.627997609512606e-05,0.0009157415875806624,3.534742441929639e-05,-0.0023678061621146274,-0.00019338960904335956,-1.897380413456995e-05,-0.000607314260687053,-0.0032356463081389397,-0.0029419315453137473,-0.001285885155632438,-0.0030367673745223533,-0.006953727859348856,-0.009390086324584587,-0.004676555747895411,8.996039648156984e-06,-0.004817817733228494,-0.00639871643770137,-0.008835662315863335,-0.004800821983093589,0.0005220608945167848
2307.423272165611,-0.0008699182343180761,-0.0010468141652347634,-0.0005650538389436379,-0.0018039035803600195,-0.00035366707585016144,0.0023328862408482087,0.0014864588217648328,0.0006254307702143885,0.0016311251285813788,0.001704962343183819,9.789143312767534e-05,-0.0019768896087296872,-0.006722009110799065,-0.0026051962289182773,-0.0018264557082543487,-0.0029196087021930023,-0.005042660966304263,-0.007501258480036271,-0.005232712956581148,-0.002245565518421644,-0.001011555438897166,-0.006933102944745526,-0.008833634687206465,-0.007997758259626536,-0.0024548597730305044
2307.4302166146426,-0.000523327020592157,-0.00032785140046195666,-0.0015545610905273333,-0.00046349787367416795,0.0021647822220645374,0.0018946003871983808,-0.0024309856563551058,-0.0006802707972882321,-0.0007118484956558646,-0.0004856645872813037,-0.0009775129664755244,-0.002552493848257495,-0.00154197570734535,0.00016481434191073507,0.00027015985252126784,-0.003738842936407513,-0.004546174883388619,-0.006729792963165032,-0.003566579079758686,-0.0027696169938268844,-0.0028446760171360053,-0.0042934208265423615,-0.006792872255462275,-0.008850231857395474,-0.002454848064741555
2307.4371610639064,0.00045856408395011927,0.00018991661004976075,-0.000673558395802562,-0.0007877868088274065,0.0004940436339195692,0.0012792162965150622,0.0008578229869277421,-0.0009204975227522644,-0.002405033285254654,-0.0005031586707742175,-0.00015069397536159046,-0.0017569008238328965,-0.001585963379177352,0.0005856380683318951,0.0006327770706829883,-0.0025097494902286688,-0.004182905221523488,-0.0063704309120318076,-0.004759420075115928,0.000183381096384716,-0.003303419310652339,-0.004553947222856006,-0.0071679958449453705,-0.005052848091117418,0.003026494731090623
2307.4441055129364,-0.0007727113366218091,0.0012501688825276615,-0.00034758399820567073,-0.002477832350723408,-0.00018322764736596053,0.0005126685354599897,0.001350330009715614,-0.001312101947134478,0.0004889261407345358,-0.0016537418583055796,-0.0011817150767468032,-0.0012307843825869469,-0.0025295018194294028,0.0010791612230836023,0.0033428872110647934,-0.00302122893610024,-0.0034042507028976612,-0.006390239854547952,-0.001587625965074585,-0.0015607231663877785,-0.002046107996798552,-0.0033575690602622686,-0.005780735611635867,-0.0034072048603540628,-0.0012746408950719545
2307.4510499622,0.0006031835521559115,0.00039786196458475344,2.923254701566987e-05,0.0011654942045888905,0.0001929625022829562,-0.0003981267685275319,0.0008271956831066574,-0.001007861382275592,-0.0009589673053286007,-0.0009341532490015347,0.0009268822167719792,-0.0006559725492674001,-0.0012185034540443118,-0.0038553490394288292,0.0001396398319172265,-0.00030435518806845585,-0.003078513619888361,-0.0047653717047038,-0.005511549587148945,-0.0043358933259260435,-0.001988169499696532,-0.0038259247456156062,-0.004632085682596888,-0.0033469681773168614,-0.0002874824435361023
2307.457994411463,0.00034544797834737406,0.0016584948751073155,-0.0007538107467153967,-8.574401900440787e-06,0.0005032056614884817,0.00047596161482911514,0.0016396684461145311,0.000673906714361322,0.0005322502993482803,-3.6112579912428444e-05,0.0005820427869570322,-0.00037449957091470476,-0.0026264623832192857,0.0018505326889316775,-0.000771772390318004,-0.002314352860373653,-0.0027291810664915248,-0.006418105370258068,-0.0013263332054212484,-0.0028484688159795546,-0.0029854029507549174,-0.004839873781118842,-0.006867903410693751,-0.0044569989112032415,-0.0034383372304582216
2307.4649388607268,0.0004996801653893157,0.00023865307879404087,-0.0006283310261601172,-0.0003527657436038778,-0.00035458303873757424,0.0013089994874803529,-0.00035074945762000875,0.00017310675113708235,-0.0024748268504163617,-4.926727920412377e-05,-0.001368893940478011,-0.0017153748963769644,-0.0015717467085015757,-0.0029074033749434958,0.0027905838161301766,-0.0027697410176940884,-0.0015042937258094163,-0.004496232061532934,-0.0030392290669401523,-0.0035554343695520796,-0.0027303759527718963,-0.0038299482938548646,-0.00456656191734974,-0.007138683788183969,0.0018835923055717796
2307.4718833102233,0.002512486156380167,0.0022025745304895435,0.0010821173705164873,-0.0008104410989262512,0.0011610510181217643,0.0006400384582071345,-0.00033950009574230944,-0.0002736952602732795,0.0005713609124783359,0.0010006622290164857,-0.001046882793256182,0.0008264170323678127,-0.00030667683071128327,-0.0006592277375380151,0.00044134733737405396,0.0006917758444338201,-0.0025735081790188782,-0.004785026259882488,-0.001174235574418231,0.0006821955313084382,-0.0030199945359276337,-0.002169554397296926,-0.004978848241677988,-0.004328519431642863,0.004133878707395844
2307.478827759487,0.000929780536167768,0.0004031070954896871,-0.0002665369913358662,-0.0001867394808630074,0.002943666769523137,0.0014269914310461318,0.0008104744476020581,-0.0005529346717618733,-6.097745748012695e-05,-0.0016679914996045875,0.00036868991063918055,0.0012563582673144336,-0.0006436854604614239,-0.00046204454205769907,0.0007906700840883962,-0.00030925965776477937,-0.0026436166656490304,-0.004211444216861801,-0.005071757612343186,-0.002436152575062328,-0.0026030899210293112,-0.0019690171061208647,-0.0048119588786255975,-0.0047418352234882555,-0.0033385729111046203
2307.4857722089837,-0.0006844339980157516,0.0004708602702597651,-2.2053978874482082e-05,0.0007329119888021401,0.0014180193379349226,3.5564568802118335e-05,0.002393680255250344,2.7360750744151452e-05,-0.0019468810781424206,-0.0008962857421609405,-0.0025893414746202825,-0.0002740141087959752,-0.0005749522699507736,-0.0011578929628663914,0.0028306437352952907,-0.0016092931314005687,-0.003439581073425589,-0.0036037153633866614,-0.004237339002642337,-0.0024593221941357213,-0.0011334328220458656,-0.002459432915636184,-0.00400529611306924,-0.0033658249785287198,-0.0029583333950037316
2307.492716658481,0.0023058630800006363,0.0009701963881653874,-0.00044129797255337486,-0.0008451389072306886,-7.834359915227795e-05,0.00015997881520694868,0.00035543294562667693,-0.0013352334239421643,0.000500258213015442,-0.0013245171302348757,0.00199942662885641,0.0006013272229179745,0.000989644020334829,0.0014642718754688533,-0.00147785037645759,-0.0020343097377176905,-0.0005839275661782273,-0.0018333314458798405,5.664178349298887e-05,-0.002932443048054456,-0.001058381842339834,-0.0002905731813496893,-0.003557517982293929,-0.0032842416972290733,-0.003488733071724648
2307.4996611077445,0.003137438190817743,0.0010752758330427447,-0.0009971187492756601,0.0004811641567881164,0.0003037589241312588,-0.00020629884899170392,0.0023260848925224092,0.0015860093787391366,-0.0005811317737509647,-0.0009027598497693134,0.0010201702901412313,-0.002721004974173588,-0.001303302157746128,-0.00031875883072779443,0.0005012597805317265,-0.0010008166592118395,-0.002471550935537012,-0.00315046297668517,-0.0027670383535227105,-2.6724139964073856e-05,-0.0024107099125922765,-0.0010433706028689493,-0.0037875467771144675,-0.00423896053165751,-0.0016048697097379994
2307.5066055574734,0.0018059629647007996,0.0024948825777885908,-0.0011727558393898516,-0.00025578826966532464,8.972078815701334e-05,-0.000575777820107301,0.000670869659594564,-0.0001881802956369208,0.00019230797924799092,0.0020848340481022243,-0.0007020010589220416,0.00012281991876608722,0.00019180519263534146,-0.0007454359794291932,-0.00200827684254945,-0.001001418246572544,-0.003997833038017755,-0.003561500091350381,-0.0008863480936439072,0.002438543634442375,-0.0008706368886051419,-0.0014257266107765162,-0.0037383242531396944,-0.0016453473316840328,0.00010431784401560007
2307.5135500069696,-0.00019060589413329165,-0.00048296258574937086,-0.0004266486332863864,-9.29092168710649e-05,-0.0012753772952344977,0.0017645485176947528,0.0006488473985565846,0.0006330219729532849,-0.0024971612021532086,0.0012421041008196243,-0.0008355297453765259,-0.0018666588408525614,-0.002081518949160366,0.00048513221715287824,-0.0001325263279123301,-0.0033530689128108276,-0.004950049987219797,-0.0033801992574784834,-0.0019679413603581886,-0.0015015351518319342,-0.0018918782228246889,0.00036506319197070636,-0.0012884204592268148,-0.0017122003300239774,-0.000515410909000924
2307.5204944564657,-0.0011085063263277795,0.00013094961715515337,-0.0009480215700367789,0.001243005123991045,-0.00019245087178122733,0.0023000546022621388,0.0016283296394316582,-0.0009261450266144639,-0.0009735575251197115,-0.0011344515324482052,-0.000693329633176698,-0.0022109974797936416,-0.0014252054040034823,-1.9709228225889275e-05,0.00010640316924082072,-0.001009397890229649,-0.004517110407103918,-0.002468040025766685,-0.0035116216862459415,-0.002084221652056073,-0.00021147277965638533,-0.00038424929650668956,-0.0005828444379348124,-0.0011579268815534727,-0.004271540337034363
2307.527438906194,-0.0006584616878296534,3.3771952226736845e-06,-0.0008332235255568798,-0.0006253224402935909,0.0003565885101298183,-8.654096073430761e-05,8.361716760134363e-05,-0.0013345858520842982,0.00010772159806923809,-0.0007640093664744996,-0.0022777820741642085,-0.002919987367004759,-0.004048662023835109,0.0018897198794008974,0.0005789166012034053,-0.002846775749757058,-0.004867810751728138,-0.003795754033370957,-0.0016841570017815388,0.0011453212803916313,-0.002641730178157567,-0.0010552857795939913,-0.0014795485582966388,-0.005179905766662357,-0.00015602150673366122
2307.5343833556917,-0.0009649276872868984,-6.525942970209836e-05,-0.0010717740104621764,-0.00020538599240826905,-0.0005804895350506323,0.0010354031580997458,-0.0011026844474765068,-0.0008864144652759448,-0.0013139342597884573,-0.0012602456054194855,-0.002847623088183246,-0.0027819389391639804,-0.0026945843773269196,0.0006572020590053518,0.0019771333734883156,-0.002811515003166898,-0.006360646067816417,-0.004457884013482877,-0.0005003860955535566,-0.0013477212445317521,-0.0031066456410765164,-0.0030962755743632383,-0.0015088561509063736,-0.0034266595035704617,-0.00037379485156902037
2307.541327805421,0.00044094470415256826,-0.00042750677497174934,-0.0007092444202485585,0.0007731605954359316,-0.0008990571529971098,-0.000292109940608673,0.0025484955972361473,-0.00021587300239113427,0.0012892418564314223,-0.0011350149786804042,-0.0022273395312858713,-0.004268722591084739,-0.003276022119972688,0.0006881621460092802,0.001669403848887696,-0.0016624813163705482,-0.005407035107683797,-0.004039551603554417,0.0009935493119481165,-0.003965774624573842,-0.0007526617677720282,-0.0008935298605596328,-0.00038056798674503296,-0.0022207950479736505,7.407286554889092e-05
2307.5482722551496,0.003552705001628645,0.001988680752104524,9.558335156527407e-05,-0.0011387517390012564,-0.0013713335383277875,0.0002688753827760071,-9.838935388653547e-06,0.00012165782662020702,-0.0005785171099199904,-0.0003943697877943908,-0.002407656078468698,-0.004123478800666575,-0.0027912758197330134,0.0024962138664450795,0.0018907521447455444,-0.0024103676899575183,-0.0049194514425886585,-0.00431914013348228,0.00043683563083526944,-0.003647604920488323,-0.001015179961045859,-0.0033353584218905816,-0.0019867361992871573,-0.0019528927273414487,0.0016364426274809718
2307.555216704878,0.0006408309766444548,0.0005120942808266391,-0.00022446228035270842,-0.0007123460008936766,0.0009065881444020318,-0.0010950485868968518,0.0011819341968160035,6.318574696766166e-05,0.00087022510954049,-0.0009657173445806189,-0.0023297389981691285,-0.004471313660209225,-0.005444331803592495,0.00030360324847927833,0.0004912441703687209,-0.004293422332488334,-0.0075989542597416845,-0.003222817943971071,-0.0014123255541498292,-0.0005025783875389489,-0.0037611955668969965,-0.002231641499918169,-0.0011191824512723023,-0.00410087477300719,-0.0011358616643949437
2307.5621611546076,-0.0002461916184673951,0.0003937888614795621,0.0006030777180116528,0.0013186094127465992,-0.0015666754833412178,-0.00026596639760192997,-0.00038960573566881873,-0.0015025513598563994,-0.001983592662336081,-0.001025485641706625,-0.0020075874239470215,-0.005272388038067788,-0.0037215999795486288,-0.0004934608865896084,-0.0009400171168873483,-0.004756742505439726,-0.008122954875551786,-0.005318888152542833,0.001736565881991281,-0.0014123768725665675,-0.0034062267920455247,-0.0025072991382481744,-0.00268028498225081,-0.0008221691904015116,-0.0026911864513562422
2307.5760500542992,0.0003190308150693294,-0.0008854149323247419,0.0006390917608322007,0.0010760356917612485,-0.0006835754757403001,0.0007185522321265791,-0.0009653435436206281,-0.0014552543281803054,-0.0032059914982141557,-0.0006350659274449444,-0.0003638601296036409,-0.006821023339123877,-0.003536996537723325,0.0009459062209785651,0.0002893307301097825,-0.004349507168688593,-0.008049720805088006,-0.005228041481954673,0.0015010398516018542,0.0022915671687951666,-0.004808023286591065,-0.0028562757381793797,0.0003171181478213315,0.0002893128685385604,0.0019677319109411284
2307.5829945040277,0.0033277015190064096,0.0015516327665880646,0.0009611175182206479,-0.00014810686722854793,0.0004943125735311638,-0.0020443569657163096,-0.0006513928626007415,-0.0003269102592754272,-0.0017529921687378103,0.0007852962451037337,-0.002567222191405663,-0.005038976627830399,-0.005203843371326011,0.0015078523083581485,-7.38015472000475e-05,-0.005665732601266904,-0.009096505453649248,-0.004550628897293255,0.00029555348150259175,0.00020002909927843704,-0.0016525782212017254,-0.0029753176381257275,-0.0008927967691570379,-0.0002732460091213196,-0.0019160585399527474
2307.5899389539895,-0.0008166898475018419,0.0016684488475303214,0.0013815174695503661,0.00010826855385856482,0.001852157732439838,0.0004958936613340681,0.002736019996713579,1.6092632661286743e-05,0.0015164826773369777,-6.727471663525719e-05,-0.003944267807811222,-0.008784402533353913,-0.004648882901971019,0.0027157905935210336,-0.0021962255219582505,-0.003217753573797083,-0.008145262252522129,-0.00262859912069785,-0.00031981094069355454,-0.0015615063422385056,-0.0024250774718473506,-0.0037475633843992422,0.0013688141924237604,-0.00044138220437983655,-0.0008219313207107337
2307.596883403719,0.0015189193170250387,0.0005829361871794022,-0.0011506518240179957,0.0008834767969366913,-0.00014476483766684423,-0.0024502456823851243,-0.00017542324750191574,-0.0019416130577727675,0.0020484925454066494,0.00016413320931429887,-0.004239179685087635,-0.007202995771692797,-0.0036225537502160288,0.00040226305793411576,0.0002708396489439213,-0.0037137799590248044,-0.007878788431627044,-0.002285332892705605,0.0045720070036114335,-0.0004529754814889264,-0.001818499050770958,-0.0005652285642809424,-0.0001750869693893783,0.0007035822436622374,-0.0014895353359264396
2307.6038278536807,0.0005352088791528986,0.00021877047161306118,-0.00024364104608288984,0.0006186766263337751,-7.887698942248e-05,-0.001352335039612504,-0.001801442558245131,-0.0006219838741597442,0.001525767649887183,-0.001961278819951895,0.0008375812525564935,-0.006365692725414027,-0.0028112329629169097,0.0007091592296891436,0.0007260803733637466,-0.002835822748357239,-0.005127678701327236,-0.00253774938928579,0.0014639740112785404,-0.0017987934345150558,-0.002642645253834855,0.0002042966721641417,0.0011089239115862973,0.0012553559896485156,-0.0005626760921252361
2307.610772303643,-0.00033831990915170196,-0.00018626675123183199,-0.00021220693125991764,-0.00038429184812367734,-0.0009908131123581992,-0.0033969318904437107,0.0008411689214236351,-0.0008351175936081312,-0.0006370005779800236,0.00010567744122425005,-0.004108698759051094,-0.0036269107924942895,-0.0032221899875956306,0.0003477373622287616,0.002654559430363468,-0.004111915025809876,-0.00493220732949174,-0.0011028470751435343,0.0037384616252916225,0.0006673062355064818,-0.0016695021713044045,-6.057320708565111e-05,0.0017205167923403028,-0.0008929746335106237,-0.0012312408994467061
2307.6177167536052,-0.0003205219256354197,-0.0003517372055945305,-0.0011493350180520768,-0.0004015878703234471,-0.0006676625488220705,-0.0005367798610326491,-0.0012250634814035127,0.00011891461274480403,9.593845105651533e-05,-0.001001040197452313,-0.00291501016950875,-0.0027429124538375094,-0.00369334021517137,-0.0005574485720919453,0.00047511209195361115,-0.002758593913634755,-0.004038272991623584,0.0007923770007053771,0.0028472356032710755,-0.00044609747179025216,-0.0013703868854288564,0.0006194220227941551,0.0021767875747721894,0.0007756248546458844,0.00390640858503849
2307.6246612035666,0.0005450416919760975,0.001590097549325215,0.000458947199477346,0.0008339017439252389,0.0001395911288412932,0.0005689300542242315,0.0009036200091166458,-0.0011279476714697381,0.0007622264448979565,0.0020666405059014126,-8.6920923050543e-05,-0.0036405679585194556,-0.0009910759976669292,0.0002456736260837422,0.00021610794963816682,-0.0016093410231394767,-0.0033173462331424555,0.0006367166499932908,0.0006322396843868039,0.00106054635258096,0.0006098047147481689,0.0017622230788278091,0.0029528412795016,-0.00038234019421790055,-0.004815619581908237
2307.631605653529,-0.00033118518307086176,0.000834069313823617,-0.0007110670110793173,-0.00025977695608900286,-0.0008920755362910593,5.312675657032084e-05,0.0009803763621885064,-0.001428455858081261,-3.80267238979104e-05,0.002987398858350615,0.000578702931286007,0.00033563202227700206,0.0018863977001561394,0.0012117494044906196,0.0009480849970615046,-0.002622930314169797,0.0008418505273624019,0.0037225288010396124,0.0031075641211711913,0.00046377900057451016,-0.0008641148039617852,0.004175699166786027,0.005493247590905425,-0.0007096327691641646,0.0024293119464283697
2307.638550103491,0.0015152699791679408,-0.0007168302206908188,-0.0005133859426618976,-0.00015465502614794846,0.0008509649072357545,-0.001738363166031473,0.00033202010237277924,-0.0008470164728529156,0.00022722358126572861,-0.0018675724982826492,-0.0003410632081582571,9.279195253648898e-05,0.0013689147055229167,-0.0010521887424563559,0.0014764578258390781,-0.001531482300408643,-0.0008254830802361252,0.0028438691091807605,0.0048278380941085275,0.0001589875335564206,0.0008207706815008403,0.0034161927822961196,0.00561686934101944,0.0062814434750385895,0.001385485488381799
