Time,Flux_18_18,Flux_18_19,Flux_18_20,Flux_18_21,Flux_18_22,Flux_19_18,Flux_19_19,Flux_19_20,Flux_19_21,Flux_19_22,Flux_20_18,Flux_20_19,Flux_20_20,Flux_20_21,Flux_20_22,Flux_21_18,Flux_21_19,Flux_21_20,Flux_21_21,Flux_21_22,Flux_22_18,Flux_22_19,Flux_22_20,Flux_22_21,Flux_22_22
1596.8055176007206,9.026537377476718e-05,-0.0012878268811943316,-0.0013211702638183387,-0.0009130975829618124,-0.35396169919954645,-0.0017949864184717557,-0.0016129236369566424,-0.0007088326702615055,-0.0008911219469865117,0.0,0.00477211231690533,0.011713388925772061,0.008494673252312956,0.005677631889010437,0.0,0.009134472570191288,0.01917892212453101,0.0163513660261429,0.007448539452997838,0.0,0.011476499892483005,0.018660757887997093,0.016522389203908555,0.0034798646742059125,0.0
1596.82635087933,-0.0011212208383548639,-0.0008609334550127579,-0.001775978888280516,0.0002845852279923511,-0.1687365313709961,-0.0010900938570275742,-0.001720086126882736,-0.0014546306181014712,-0.00208276414687969,0.0,0.006057939349488395,0.01046773531093742,0.010078993114757129,0.00398845318908958,0.0,0.010398134819231408,0.01802777044886064,0.015524450510884524,0.00648986919024136,0.0,0.009128681218216167,0.016449862848190472,0.015649720459733535,0.004562155998374284,0.0
1596.8471841600344,-0.001309382790665059,-0.00020730334977436815,-0.000867974710117389,-0.0004174976184551024,0.1768910794695735,-0.0006275048836544284,-0.0012838929065099314,-0.0017786568967901595,0.0004926230624542893,0.0,0.003716538462122554,0.009145873531060611,0.00669408546946737,0.004424321789377184,0.0,0.007784735386093755,0.015177900185779497,0.012869780166528372,0.004860235090725085,0.0,0.007016841230819887,0.013497258656219174,0.014368606850918259,0.003343870124458692,0.0
1596.8680174428355,-0.00041050725212943284,-0.0003450459253102056,-0.0009663349114337888,0.0006387219789081508,0.148268412062873,-0.0002467766286089468,0.0006128320756607075,-0.0009790309683138376,0.0001361552981032077,0.0,0.005067972371196383,0.01052076239790295,0.008840234707750472,0.0050134926783472755,0.0,0.009375916106622029,0.017233320324565427,0.015078151734659734,0.006180760965432797,0.0,0.007938191151720786,0.01487780949794841,0.015913516651624354,0.004421279565483327,0.0
1596.888850727265,-0.0017265942045026073,2.6857907036548223e-05,-0.0009785734040183292,0.0001755157397860252,0.10414191000670447,-0.0010610977657783405,0.0001541059636513964,-7.126390334610821e-05,0.00012689708815488698,0.0,0.0033819221975311953,0.0102715041654306,0.009500198985617325,0.0034581240229556443,0.0,0.00879745805881954,0.015476897206976759,0.014152942916187378,0.007351218390508174,0.0,0.007780723550591007,0.015177609426117233,0.015568038507976945,0.0043789881871858505,0.0
1596.90968401379,-0.0022571199101780737,-0.0006420186162099384,-0.0006946154434773061,-0.00014644767780001844,-0.1771805382524585,-0.0004450788094156888,-4.8845111178807965e-05,-0.0015102470596174977,-0.00031050060796192214,0.0,0.00312990498011273,0.009786968837273258,0.010118173626208316,0.005554189597389403,0.0,0.006206126879656215,0.014314070855808186,0.014074974542282959,0.006774017144045796,0.0,0.005971894914760911,0.013356908718990049,0.014590844094989008,0.002396004238071736,0.0
1596.9305173021785,-0.002709111874143688,-0.000762336763116267,-0.001954185252593249,3.217050319231918e-05,0.18961676049549414,-0.0010226668064117206,-0.000774717825703708,-0.0013855873643194294,0.0002616576241855628,0.0,0.002682608125118391,0.008524335996829946,0.006734321818124278,0.005797011342862313,0.0,0.006307212395712497,0.01324583990835243,0.012431649325620714,0.006309304465957732,0.0,0.0057145093665457725,0.010927347103304785,0.01219249414171672,0.002233428407440452,0.0
1596.9513505924306,0.0005524952422032436,-0.0005486233853611577,-0.0010717952340504183,-0.000404457261969568,0.12691688927239464,-0.0006604528339448912,-3.8709601762942913e-05,-0.001129204746381618,0.0007792531299858074,0.0,0.004724561515646708,0.008138018454309337,0.008487864963888536,0.0033310290979213786,0.0,0.007391181736351116,0.01411285160616789,0.014687790533907952,0.006193860354848035,0.0,0.006404593216504495,0.013245969115735778,0.01400141555347495,0.0025783221702261327,0.0
1596.972183884544,-0.0006448371397717034,-0.0006027577740571055,0.0006766616086428395,0.0015681308810877453,0.34086243496811974,-0.001129824932509016,-0.00011726506176856777,0.00021604384616324968,0.0022143275462011003,0.0,0.0025325050332939414,0.008043710647696656,0.007478277120608501,0.004644950510729995,0.0,0.003708152025065997,0.01014021092128442,0.010782693598051729,0.003247755164009991,0.0,0.004733885561401974,0.009114773851432112,0.011008118239385883,0.0024660148429461737,0.0
1596.9930171782864,0.00023987160358207582,-0.0007095421263333956,8.071915906487925e-05,0.0003536884677051294,-0.00513514063471554,0.00019839634550955498,-0.0017562546869909212,-0.0011939604646410973,0.0006939311801785475,0.0,0.0031695607076470678,0.007852892590227478,0.006468785600306892,0.004407993314451519,0.0,0.004653997279981947,0.0101328129669149,0.010481860128757708,0.0045050839733448145,0.0,0.004886984671439498,0.008945262873846213,0.010042965957798022,0.003557643006193323,0.0
